position.x,position.y,position.z,scale.x,scale.y,scale.z,rotation.w,rotation.x,rotation.y,rotation.z
0.6848383545875549,0.14698831737041473,2.2092442512512207,0.07684267312288284,0.38421329855918884,0.38421329855918884,0.41901686787605286,-0.34084880352020264,0.5946143865585327,-0.5955507159233093
0.8033018112182617,0.17209747433662415,2.253243923187256,0.0663677304983139,0.3318386673927307,0.3318386673927307,0.5703883767127991,-0.7263542413711548,0.29937613010406494,-0.23966743052005768
0.909147322177887,0.200999453663826,2.2756259441375732,0.08051798492670059,0.40258994698524475,0.40258991718292236,0.5617973804473877,-0.48464733362197876,0.37257060408592224,-0.5573974847793579
1.026206612586975,0.23241977393627167,2.2792797088623047,0.08329989016056061,0.41649946570396423,0.41649946570396423,0.31935375928878784,-0.6342369318008423,0.6601759791374207,-0.2447945773601532
1.147143840789795,0.26072779297828674,2.262728452682495,0.07768435776233673,0.38842180371284485,0.38842180371284485,0.6100490689277649,-0.6908091902732849,0.3525335192680359,-0.1623050421476364
1.2502598762512207,0.28340452909469604,2.228454113006592,0.08049992471933365,0.40249961614608765,0.40249958634376526,0.32923030853271484,-0.582764744758606,0.5734942555427551,-0.4723314344882965
1.3655543327331543,0.30875226855278015,2.1900289058685303,0.07871010154485703,0.39355048537254333,0.39355048537254333,0.2761191129684448,-0.8153972029685974,0.45186734199523926,-0.23388360440731049
0.7206645607948303,0.6443710923194885,1.9053399562835693,0.06650400161743164,0.3325200080871582,0.3325200080871582,0.6433517932891846,-0.7250550985336304,0.17099125683307648,-0.17650948464870453
0.7748330235481262,0.7337134480476379,1.853316307067871,0.07659073919057846,0.3829537332057953,0.3829537332057953,0.26402610540390015,-0.844333291053772,0.4388395845890045,-0.1575162559747696
0.8281034231185913,0.8216004371643066,1.7963216304779053,0.06406780332326889,0.32033902406692505,0.32033902406692505,0.348116010427475,-0.9090480208396912,0.15583741664886475,0.16781434416770935
0.8742828369140625,0.897981584072113,1.7034415006637573,0.07264195382595062,0.36320966482162476,0.36320966482162476,0.3381440043449402,-0.8531141877174377,0.3750550448894501,-0.13110488653182983
0.8980388045310974,0.937541663646698,1.5954442024230957,0.07111959159374237,0.35559794306755066,0.35559794306755066,0.27568262815475464,0.9052725434303284,-0.31903576850891113,0.05193188413977623
0.9082094430923462,0.9547706842422485,1.4834144115447998,0.07590042054653168,0.3795021176338196,0.3795021176338196,0.0858536809682846,-0.9804620742797852,0.13011665642261505,0.11997059732675552
0.9193958044052124,0.9736068248748779,1.3857262134552002,0.07677009701728821,0.3838505446910858,0.3838506042957306,0.050033167004585266,-0.8646129965782166,0.3912246823310852,-0.3112622797489166
-0.3702249825000763,0.0005394824547693133,1.6595160961151123,0.07845642417669296,0.39228206872940063,0.392282098531723,0.30357590317726135,-0.3119160830974579,-0.6260567903518677,0.6469951868057251
-0.4389212131500244,-0.031425852328538895,1.7241061925888062,0.07323247939348221,0.36616238951683044,0.36616235971450806,0.583653450012207,0.003997403662651777,-0.2305440902709961,0.7785769701004028
-0.5078774690628052,-0.06793231517076492,1.7938461303710938,0.06997745484113693,0.34988728165626526,0.34988728165626526,0.4450990557670593,-0.4602764844894409,-0.4476695954799652,0.6241989731788635
-0.5769162178039551,-0.1144704595208168,1.8753399848937988,0.07909759134054184,0.3954879343509674,0.395487904548645,0.2879798114299774,-0.006998838856816292,-0.5150936245918274,0.8072776794433594
-0.6317322254180908,-0.1563020497560501,1.9596467018127441,0.06842906773090363,0.3421453833580017,0.34214523434638977,0.425493448972702,-0.25155940651893616,-0.07129526883363724,0.8663660883903503
-0.6749660968780518,-0.19669559597969055,2.039076328277588,0.08446572721004486,0.4223286211490631,0.42232856154441833,0.30519619584083557,-0.2519165277481079,-0.6283435821533203,0.6697593331336975
-0.7190629243850708,-0.2511414885520935,2.111677408218384,0.0674523264169693,0.3372616171836853,0.33726149797439575,0.17970061302185059,0.0015672697918489575,-0.3997112810611725,0.8988526463508606
-0.7726739645004272,-0.3318244516849518,2.173896312713623,0.08734551072120667,0.4367275536060333,0.43672749400138855,0.2597516179084778,-0.4642997086048126,-0.42909833788871765,0.7299517393112183
-0.8143448829650879,-0.41924241185188293,2.2125396728515625,0.08241304010152817,0.4120651185512543,0.4120651185512543,0.036160215735435486,-0.05494656413793564,-0.8109022378921509,0.5814730525016785
-0.8514167666435242,-0.5087451934814453,2.232346296310425,0.07506660372018814,0.3753330111503601,0.3753329813480377,0.15032058954238892,-0.08805431425571442,-0.5681481957435608,0.8042746782302856
-0.8999851942062378,-0.6023094654083252,2.242316246032715,0.06846443563699722,0.34232214093208313,0.3423221707344055,0.3031913638114929,-0.2990339696407318,-0.7787888646125793,0.46058833599090576
-0.9689382910728455,-0.696023166179657,2.250232696533203,0.08258682489395142,0.4129340946674347,0.4129341244697571,0.12294109165668488,0.03317346051335335,-0.7397795915603638,0.6606899499893188
-1.0393208265304565,-0.7717010378837585,2.253077507019043,0.08302706480026245,0.41513529419898987,0.41513529419898987,0.46998363733291626,-0.43041712045669556,-0.543561577796936,0.546257495880127
-1.1116608381271362,-0.8379349708557129,2.2433016300201416,0.07652132213115692,0.3826065957546234,0.3826065957546234,0.024523455649614334,-0.35297709703445435,-0.8700892925262451,0.3431478440761566
-1.1893515586853027,-0.9061868190765381,2.2134597301483154,0.07797227054834366,0.3898613452911377,0.3898613452911377,0.1583937406539917,-0.3076884150505066,-0.7138685584068298,0.6087946891784668
-1.2647138833999634,-0.9729964733123779,2.1617000102996826,0.07781196385622025,0.38905978202819824,0.3890598714351654,0.3030150532722473,-0.5841808319091797,-0.7318525910377502,0.1769363135099411
-1.323593020439148,-1.0205632448196411,2.0979061126708984,0.07144522666931152,0.35722610354423523,0.3572261333465576,0.051163483411073685,0.2727224826812744,0.9362198114395142,-0.21563224494457245
-1.3784143924713135,-1.0622007846832275,2.025631904602051,0.06574105471372604,0.32870522141456604,0.3287052512168884,0.2505417764186859,-0.4608668386936188,-0.7549123167991638,0.39362168312072754
-1.4423608779907227,-1.112174391746521,1.9481532573699951,0.0819818526506424,0.409909188747406,0.40990936756134033,0.11997133493423462,-0.47869980335235596,-0.8613675832748413,0.12041293829679489
-0.5835695862770081,-0.10635236650705338,1.8629980087280273,0.08350861817598343,0.41754308342933655,0.41754308342933655,0.3365327715873718,-0.27422526478767395,-0.5698373913764954,0.6977331042289734
-0.6798717379570007,-0.11421754211187363,1.8936933279037476,0.0857895091176033,0.4289475679397583,0.4289475679397583,0.649985134601593,-0.5099408030509949,-0.21211926639080048,0.5220010876655579
-0.7777349352836609,-0.12247419357299805,1.922149896621704,0.07432742416858673,0.37163713574409485,0.37163716554641724,0.2981948256492615,-0.5554479956626892,-0.667063295841217,0.3969683349132538
-0.8888459801673889,-0.13405294716358185,1.9316065311431885,0.08400577306747437,0.42002883553504944,0.4200288653373718,0.3690922260284424,-0.32292822003364563,-0.49389445781707764,0.7180227041244507
-0.997849702835083,-0.1483735293149948,1.9198095798492432,0.08361325412988663,0.4180661737918854,0.41806620359420776,0.4725685715675354,-0.7395865321159363,-0.3870983123779297,0.2825695872306824
-1.0914719104766846,-0.16269901394844055,1.8917598724365234,0.07575339823961258,0.3787669241428375,0.3787669241428375,0.10527486354112625,-0.4577209949493408,-0.8396521806716919,0.2727506458759308
-1.1844000816345215,-0.17671193182468414,1.8416324853897095,0.07401275634765625,0.37006375193595886,0.37006375193595886,0.38599663972854614,-0.5641980767250061,-0.5893718600273132,0.43049731850624084
-1.2758294343948364,-0.18862809240818024,1.7743093967437744,0.06791640818119049,0.33958205580711365,0.33958208560943604,0.17283494770526886,-0.6860148906707764,-0.7050234079360962,-0.04953504353761673
-1.344775676727295,-0.19659310579299927,1.7022650241851807,0.07874239981174469,0.39371198415756226,0.39371198415756226,0.04269525036215782,0.5428784489631653,0.7297036051750183,-0.41351261734962463
-1.3978520631790161,-0.20290547609329224,1.6135847568511963,0.0633813887834549,0.31690695881843567,0.31690698862075806,0.2372620701789856,-0.7007215023040771,-0.6679607629776001,0.08077461272478104
-1.4353106021881104,-0.2087249904870987,1.5059089660644531,0.08181704580783844,0.409085214138031,0.4090852737426758,0.2180393934249878,0.6278968453407288,0.7205936312675476,0.19735538959503174
-1.4417048692703247,-0.21144859492778778,1.4070037603378296,0.07526472210884094,0.3763235807418823,0.3763235807418823,0.1475038379430771,-0.4613359570503235,0.8747252821922302,0.016351575031876564
-1.4365532398223877,-0.2131090611219406,1.3054208755493164,0.07215818762779236,0.360790878534317,0.360790878534317,0.30253517627716064,0.3755888342857361,-0.8721675276756287,0.08203215152025223
-1.437506914138794,-0.21465909481048584,1.236882209777832,0.06832001358270645,0.34160009026527405,0.34160012006759644,0.3657836616039276,0.5761511921882629,0.7109795212745667,0.1695883721113205
-0.7753247022628784,-0.2959175705909729,2.1844065189361572,0.07665503770112991,0.38327521085739136,0.38327521085739136,0.6522639393806458,-0.08273754268884659,-0.16528311371803284,0.7351107001304626
-0.8329163193702698,-0.29108065366744995,2.2655200958251953,0.07723384350538254,0.3861692547798157,0.3861692249774933,0.6112136244773865,-0.56825852394104,-0.10278484225273132,0.5412351489067078
-0.8924852013587952,-0.2876802682876587,2.3480002880096436,0.08536285907030106,0.42681431770324707,0.42681431770324707,0.48623862862586975,-0.17985551059246063,-0.5670756697654724,0.6400384306907654
-0.9617520570755005,-0.29132530093193054,2.4371819496154785,0.06780688464641571,0.33903440833091736,0.33903437852859497,0.595177412033081,-0.14816871285438538,-0.04272555932402611,0.7886598706245422
-1.0320959091186523,-0.30531686544418335,2.521245002746582,0.07931560277938843,0.39657795429229736,0.39657798409461975,0.5057868361473083,-0.44185468554496765,-0.39141276478767395,0.62907874584198
-1.095580816268921,-0.3251262307167053,2.592191219329834,0.06395671516656876,0.3197835385799408,0.3197835087776184,0.45971810817718506,-0.10373177379369736,-0.46228334307670593,0.7511278986930847
-1.1643071174621582,-0.3447079658508301,2.664757251739502,0.06522250920534134,0.3261125683784485,0.3261125683784485,0.5786811709403992,-0.34660568833351135,-0.1990537792444229,0.7108939290046692
-1.244397521018982,-0.3581959307193756,2.7467739582061768,0.06724407523870468,0.336220383644104,0.336220383644104,0.41875067353248596,-0.448352187871933,-0.4746461808681488,0.6311412453651428
-1.3165104389190674,-0.3646305799484253,2.8166801929473877,0.07645302265882492,0.3822651207447052,0.3822650909423828,0.63686203956604,-0.029989775270223618,-0.3438146710395813,0.689419150352478
-1.3875861167907715,-0.36828142404556274,2.883317470550537,0.06599289178848267,0.32996445894241333,0.32996445894241333,0.6221585869789124,-0.48669347167015076,-0.2361699491739273,0.5659257173538208
-1.4596339464187622,-0.3728821277618408,2.95162296295166,0.07029203325510025,0.35146018862724304,0.35146018862724304,0.4587254822254181,-0.2072702944278717,-0.6460542678833008,0.573780357837677
0.34641242027282715,-0.3233813941478729,1.7467354536056519,0.07596005499362946,0.37980028986930847,0.37980031967163086,0.25214046239852905,-0.061839111149311066,0.309398353099823,-0.9148080348968506
0.4091978669166565,-0.3781735897064209,1.8010046482086182,0.08549807220697403,0.42749035358428955,0.42749035358428955,0.2996571362018585,-0.24279847741127014,0.7009428143501282,-0.5999447107315063
0.47644561529159546,-0.43178266286849976,1.8571431636810303,0.088408924639225,0.4420446455478668,0.44204461574554443,0.46388351917266846,-0.3625892698764801,0.3347691595554352,-0.7357110381126404
0.5555815696716309,-0.48223990201950073,1.918262243270874,0.07109563052654266,0.3554781675338745,0.3554781675338745,0.38962551951408386,-0.08229923248291016,0.5402222871780396,-0.7413357496261597
0.6421825289726257,-0.5222992300987244,1.9823143482208252,0.08143801987171173,0.4071900546550751,0.4071900546550751,0.4702184200286865,-0.4818883538246155,0.553331732749939,-0.4904102683067322
0.7206365466117859,-0.5463435053825378,2.0406696796417236,0.08800779283046722,0.4400390088558197,0.4400390386581421,0.6221739053726196,-0.2764391303062439,0.23286539316177368,-0.6944456100463867
0.7998150587081909,-0.5651760101318359,2.093930244445801,0.08852078765630722,0.4426038861274719,0.4426038861274719,0.3928486108779907,-0.1707363724708557,0.6726301312446594,-0.6033968925476074
0.8893202543258667,-0.5900043249130249,2.1429948806762695,0.08621511608362198,0.4310755431652069,0.4310755431652069,0.4916124939918518,-0.5698453187942505,0.44449055194854736,-0.48582056164741516
0.9905447363853455,-0.6273787617683411,2.187133312225342,0.08116605132818222,0.4058302342891693,0.4058302342891693,0.530912458896637,-0.15212754905223846,0.40463361144065857,-0.7288764119148254
1.0806382894515991,-0.6654632687568665,2.2204623222351074,0.0759972333908081,0.37998607754707336,0.3799861669540405,0.23380884528160095,-0.3101976811885834,0.7974952459335327,-0.4616406559944153
1.167191982269287,-0.7038217782974243,2.2427072525024414,0.08438631147146225,0.42193156480789185,0.42193153500556946,0.4169400930404663,-0.5462797284126282,0.4303798973560333,-0.5852457284927368
1.2613253593444824,-0.7437403202056885,2.254271984100342,0.06873119622468948,0.3436559736728668,0.3436559736728668,0.27272501587867737,-0.15503834187984467,0.6737494468688965,-0.6690633893013
1.3706399202346802,-0.7852667570114136,2.256340742111206,0.06576620042324066,0.32883092761039734,0.3288309872150421,0.2784392237663269,-0.6105092167854309,0.697022557258606,-0.2528034746646881
1.4730825424194336,-0.81982421875,2.2534995079040527,0.0758751630783081,0.3793758451938629,0.3793758153915405,0.4843791723251343,-0.4285489320755005,0.4864627718925476,-0.5874322056770325
1.5671201944351196,-0.8494083285331726,2.2399303913116455,0.07268277555704117,0.36341387033462524,0.36341387033462524,0.05820399895310402,-0.38991525769233704,0.811540424823761,-0.43125462532043457
1.6582953929901123,-0.8788261413574219,2.20768666267395,0.0704178735613823,0.3520893454551697,0.35208937525749207,0.3690786361694336,-0.6359995603561401,0.6361889839172363,-0.2335575670003891
1.7510513067245483,-0.9124143123626709,2.149343729019165,0.06900575757026672,0.34502872824668884,0.34502875804901123,0.10680786520242691,-0.43186691403388977,0.6836422085762024,-0.5785467028617859
1.820751428604126,-0.9409984946250916,2.0748207569122314,0.07976771146059036,0.39883849024772644,0.3988385796546936,0.025485696271061897,-0.6101657152175903,0.7915535569190979,-0.022166067734360695
1.8678357601165771,-0.9632223844528198,1.991588830947876,0.06803712248802185,0.34018561244010925,0.34018564224243164,0.28610873222351074,-0.509258508682251,0.7729164958000183,-0.24778540432453156
1.909362554550171,-0.9843689203262329,1.900735855102539,0.06975170224905014,0.3487584590911865,0.3487585484981537,0.27811360359191895,0.5083858370780945,-0.8012378215789795,0.1490456610918045
1.9615286588668823,-1.0093305110931396,1.8046950101852417,0.07622414827346802,0.3811207115650177,0.3811207413673401,0.25537553429603577,-0.5749704241752625,0.7768115997314453,-0.02749752625823021
0.6147568821907043,-0.56159907579422,1.9435800313949585,0.07773692160844803,0.38868463039398193,0.38868460059165955,0.08715509623289108,0.00017102125275414437,0.5338924527168274,-0.8410486578941345
0.6639618873596191,-0.6470134258270264,1.9636077880859375,0.07619703561067581,0.380985289812088,0.38098523020744324,0.11796461790800095,-0.20732063055038452,0.8848230838775635,-0.4002382457256317
0.7152773141860962,-0.7338767051696777,1.9797903299331665,0.07499212771654129,0.37496060132980347,0.3749605715274811,0.36319631338119507,-0.2895601987838745,0.5458925366401672,-0.6973124742507935
0.7739477157592773,-0.8257895708084106,1.9825737476348877,0.07452574372291565,0.37262868881225586,0.37262871861457825,0.004563788417726755,0.14215117692947388,-0.7690289616584778,0.623190701007843
0.8410018086433411,-0.9203736186027527,1.9665011167526245,0.08271140605211258,0.4135569632053375,0.4135570228099823,0.17858721315860748,-0.45690208673477173,0.7643503546714783,-0.41846826672554016
0.9034407734870911,-0.9991431832313538,1.9412208795547485,0.0716642215847969,0.35832110047340393,0.3583211302757263,0.07286126166582108,-0.26834216713905334,0.6898764967918396,-0.6683965921401978
0.9623047113418579,-1.0683560371398926,1.904611349105835,0.08303923904895782,0.4151962399482727,0.4151962399482727,0.02450772374868393,-0.33363303542137146,0.9287905097007751,-0.15948840975761414
1.0204122066497803,-1.1370258331298828,1.8529143333435059,0.07195871323347092,0.3597935736179352,0.35979360342025757,0.27957671880722046,-0.3852650821208954,0.7624775767326355,-0.43821871280670166
1.07905912399292,-1.2116488218307495,1.7845982313156128,0.07077807933092117,0.3538903594017029,0.3538903594017029,0.028566643595695496,0.1891321986913681,-0.91219162940979,0.3623802363872528
1.1273491382598877,-1.2763352394104004,1.7150259017944336,0.06864194571971893,0.34320971369743347,0.34320977330207825,0.14545725286006927,-0.40291285514831543,0.8927435874938965,-0.13968637585639954
1.1655163764953613,-1.3294352293014526,1.6415202617645264,0.06722228974103928,0.3361113369464874,0.336111456155777,0.18157145380973816,-0.15302488207817078,0.8593963384628296,-0.45282793045043945
1.1972336769104004,-1.374579906463623,1.5562026500701904,0.08001831918954849,0.40009161829948425,0.40009161829948425,0.14770780503749847,0.3443045914173126,-0.926135241985321,0.043706852942705154
1.2257654666900635,-1.414881706237793,1.4520506858825684,0.06754269450902939,0.33771345019340515,0.33771347999572754,0.27449917793273926,-0.2832103371620178,0.9184609055519104,-0.029523631557822227
1.2423272132873535,-1.4385485649108887,1.3490060567855835,0.07358589768409729,0.3679293990135193,0.36792945861816406,0.24424417316913605,0.3340330123901367,-0.8763499855995178,0.24653074145317078
1.2475403547286987,-1.4468666315078735,1.2518219947814941,0.07658576965332031,0.3829288184642792,0.38292884826660156,0.028965599834918976,-0.3340863883495331,0.8954119086265564,0.29289036989212036
1.2489051818847656,-1.4500478506088257,1.1515586376190186,0.06828809529542923,0.34144049882888794,0.3414405286312103,0.10895246267318726,-0.14731620252132416,0.9684330224990845,-0.16901126503944397
1.2539223432540894,-1.4583046436309814,1.0392756462097168,0.06460953503847122,0.3230476975440979,0.3230476677417755,0.31299829483032227,0.232731431722641,-0.9142059683799744,-0.10997996479272842
1.3504503965377808,-0.8017467260360718,2.2627062797546387,0.07445323467254639,0.37226617336273193,0.37226617336273193,0.248789981007576,-0.45722782611846924,0.5963209867477417,-0.6111035346984863
1.407690167427063,-0.8826159238815308,2.283841133117676,0.07030453532934189,0.35152265429496765,0.35152265429496765,0.09978421777486801,-0.06850073486566544,0.5946170687675476,-0.7948467135429382
1.4665303230285645,-0.9635833501815796,2.3031952381134033,0.0690976083278656,0.3454879820346832,0.345488041639328,0.20455914735794067,-0.3042575716972351,0.8176246285438538,-0.4439288079738617
1.5374140739440918,-1.045290470123291,2.309147596359253,0.07978539168834686,0.3989270031452179,0.3989269435405731,0.35483235120773315,-0.36602795124053955,0.46218636631965637,-0.7256041169166565
1.622094988822937,-1.1214380264282227,2.2927207946777344,0.08300904929637909,0.41504523158073425,0.41504523158073425,0.030481252819299698,0.25265589356422424,-0.8521414995193481,0.45726439356803894
1.6998169422149658,-1.1751397848129272,2.2598912715911865,0.08252318948507309,0.41261595487594604,0.41261595487594604,0.37881553173065186,-0.5795833468437195,0.6883713006973267,-0.2161639928817749
1.7770588397979736,-1.2199366092681885,2.217863082885742,0.06273040175437927,0.313651978969574,0.31365200877189636,0.2397138923406601,-0.25208020210266113,0.6872862577438354,-0.6376757621765137
1.862936019897461,-1.2718220949172974,2.173417568206787,0.06167738512158394,0.3083869218826294,0.3083869516849518,0.00025039128377102315,-0.48597609996795654,0.8539602756500244,-0.18595437705516815
1.8743295669555664,-1.279334306716919,2.168210029602051,0.0746941864490509,0.3734709322452545,0.37347090244293213,0.5061994791030884,-0.45916908979415894,0.5687189102172852,-0.4576948881149292
1.222294569015503,-1.407773494720459,1.4535143375396729,0.06622821092605591,0.33114105463027954,0.33114105463027954,0.17910811305046082,0.5152587890625,-0.8275538086891174,0.1326020509004593
1.2313508987426758,-1.4096633195877075,1.3538776636123657,0.06261510401964188,0.3130755126476288,0.3130755126476288,0.0646888017654419,0.647476315498352,-0.7049079537391663,-0.28230205178260803
1.240370512008667,-1.4115450382232666,1.2546440362930298,0.06406593322753906,0.3203296363353729,0.3203296661376953,0.1723208725452423,-0.6552971005439758,0.70784991979599,-0.19959872961044312
1.2500405311584473,-1.4135627746582031,1.1482553482055664,0.07587781548500061,0.37938907742500305,0.37938910722732544,0.2756504416465759,0.6264744400978088,-0.7234715819358826,-0.09019722789525986
1.2560099363327026,-1.4148082733154297,1.08258056640625,0.07172416150569916,0.35862088203430176,0.35862085223197937,0.2478880137205124,-0.5762246251106262,0.7474662661552429,0.21865703165531158
0.15276549756526947,0.5141990184783936,1.8477588891983032,0.08822750300168991,0.44113752245903015,0.44113755226135254,0.9274397492408752,-0.21625889837741852,0.15921925008296967,0.26026302576065063
0.1323677897453308,0.5622525215148926,1.9330651760101318,0.0713784396648407,0.3568921685218811,0.3568921685218811,0.8223450183868408,-0.5509894490242004,-0.13763386011123657,0.034874558448791504
0.11512195318937302,0.6170644760131836,2.0173778533935547,0.08435071259737015,0.42175355553627014,0.42175358533859253,0.930884599685669,-0.2532367408275604,-0.12700492143630981,0.23063978552818298
0.10629523545503616,0.6899287700653076,2.099036455154419,0.08152691274881363,0.40763455629348755,0.40763452649116516,0.8202094435691833,-0.4806787967681885,0.30341091752052307,-0.0643906220793724
0.11013812571763992,0.7782902121543884,2.170133352279663,0.07942592352628708,0.3971296548843384,0.3971296548843384,0.7336810827255249,-0.6515457630157471,-0.17338839173316956,-0.08447866886854172
0.1243237853050232,0.8626154065132141,2.2209858894348145,0.07497330754995346,0.3748665452003479,0.3748665452003479,0.8963347673416138,-0.422551691532135,0.1327729970216751,-0.02013513632118702
0.14395304024219513,0.949962854385376,2.258899688720703,0.07888808101415634,0.39444035291671753,0.3944403827190399,0.6351223587989807,-0.7399476170539856,0.19894586503505707,-0.09755828231573105
0.1641230285167694,1.048285961151123,2.2916617393493652,0.07262075692415237,0.36310380697250366,0.3631037771701813,0.7462974190711975,-0.6353473663330078,-0.18963675200939178,0.0584108904004097
0.18033847212791443,1.1580942869186401,2.3237903118133545,0.07914305478334427,0.39571526646614075,0.3957153260707855,0.7881242632865906,-0.5133172273635864,0.2645615339279175,-0.21300888061523438
0.1925496757030487,1.2567689418792725,2.3462746143341064,0.08175158500671387,0.40875789523124695,0.40875789523124695,0.5603913068771362,-0.8231871128082275,-0.060180891305208206,-0.06857740879058838
0.20324009656906128,1.3512325286865234,2.3586630821228027,0.065078005194664,0.3253900706768036,0.3253900706768036,0.8199107646942139,-0.5572910308837891,-0.06399934738874435,-0.1143556758761406
0.21490386128425598,1.4520628452301025,2.361884593963623,0.07975456863641739,0.39877286553382874,0.39877283573150635,0.4414973556995392,-0.8383067846298218,0.31017324328422546,-0.07819472253322601
0.22938239574432373,1.5668143033981323,2.3579163551330566,0.06818689405918121,0.34093448519706726,0.34093451499938965,0.5733968615531921,-0.8062198758125305,-0.04248584806919098,0.1393575221300125
